"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60201355600549","Nodes","55600549","21.000000","40.952559","DDS demands","Known Flow","316611.861900","691780.427467","","0.000000","","","","","","-1.700000","","","","-1.520170","-1.700000","","","","","","","","D1 PROFILE","","",""
"60201300001348","Nodes","1348","21.000000","40.318231","Default Known Flow Node","Known Flow","316628.352313","691714.965431","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600545","Nodes","55600545","21.000000","40.361645","Default Known Flow Node","Known Flow","316653.477320","691736.465437","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001349","Nodes","1349","21.000000","40.318231","Default Known Flow Node","Known Flow","316670.602325","691709.090430","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001503","Nodes","1503","21.000000","43.680151","DDS demands","Known Flow","316526.602285","691873.090474","","0.000000","-1.080000","","","","","-5.559999","","","","-5.937606","-6.639999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201300001514","Nodes","1514","21.000000","47.015364","DDS demands","Known Flow","316598.352305","691882.215477","","0.000000","","","","","","-4.439999","","","","-3.970327","-4.439999","","","","","","","","D1 PROFILE","","",""
"60201355600562","Nodes","55600562","21.000000","44.010275","Default Known Flow Node","Known Flow","316554.918863","691877.223111","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001502","Nodes","1502","21.000000","43.711175","Default Known Flow Node","Known Flow","316521.227284","691871.965474","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000341","Nodes","341","21.000000","43.607210","DDS demands","Known Flow","316512.102281","691869.965474","","0.000000","","","","-5.539999","","-6.840000","","","","-11.070417","-12.380000","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60201300000033","Nodes","33","21.000000","41.546922","DDS demands","Known Flow","316514.852282","691825.965462","","0.000000","-0.469999","","","-2.369999","","-1.019999","","","","-3.451680","-3.859999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","",""
"60201355600557","Nodes","55600557","21.000000","41.546922","Default Known Flow Node","Known Flow","316506.102280","691866.465473","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600138","Nodes","55600138","21.000000","42.966902","Default Known Flow Node","Known Flow","316523.352285","691821.090460","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001509","Nodes","1509","21.000000","37.288403","DDS demands","Known Flow","316522.602284","691542.465385","","0.000000","","","","","","-6.939999","","","","-6.205872","-6.939999","","","","","","","","D1 PROFILE","","",""
"60201355600532","Nodes","55600532","21.000000","37.288403","Default Known Flow Node","Known Flow","316511.602281","691540.215384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001508","Nodes","1508","21.000000","37.436644","DDS demands","Known Flow","316573.977298","691546.715386","","0.000000","","","","","","-4.889999","","","","-4.372725","-4.889999","","","","","","","","D1 PROFILE","","",""
"60201300001507","Nodes","1507","21.000000","38.221782","DDS demands","Known Flow","316561.227295","691606.590402","","0.000000","","","","","","-7.300000","","","","-6.527790","-7.300000","","","","","","","","D1 PROFILE","","",""
"60201355600541","Nodes","55600541","21.000000","38.221782","Default Known Flow Node","Known Flow","316557.727373","691605.215499","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001520","Nodes","1520","21.000000","37.004726","DDS demands","Known Flow","316591.352303","691519.215378","","0.000000","-5.039999","","","","","-1.299999","","","","-5.669341","-6.339999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201355600544","Nodes","55600544","21.000000","40.400891","Default Known Flow Node","Known Flow","316517.855224","691731.827201","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600239","Nodes","55600239","21.000000","40.400891","Default Known Flow Node","Known Flow","316516.227283","691731.465436","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600134","Nodes","Logger 10103, 4 Pit Road","21.000000","40.199907","Val Log Cath","Known Flow","316501.352279","691726.840435","","0.000000","-14.900000","","","","","","","","","-13.323847","-14.900000","","","C1 PROFILE","","","","","","","",""
"60201355600548","Nodes","55600548","21.000000","41.320068","DDS demands","Known Flow","316533.496907","691770.970238","","0.000000","","","","","","-2.309999","","","","-2.065643","-2.309999","","","","","","","","D1 PROFILE","","",""
"60201355600546","Nodes","55600546","21.000000","40.610892","DDS demands","Known Flow","316541.588382","691737.837041","","0.000000","","","","","","-3.059999","","","","-2.736306","-3.059999","","","","","","","","D1 PROFILE","","",""
"60201355600066","Nodes","55600066","21.000000","41.182738","DDS demands","Known Flow","316508.477280","691765.090445","","0.000000","","","","","","-1.830000","","","","-1.636418","-1.830000","","","","","","","","D1 PROFILE","","",""
"60201355600537","Nodes","55600537","21.000000","38.221782","Default Known Flow Node","Known Flow","316542.477290","691603.590401","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600170","Nodes","55600170","21.000000","38.091007","Default Known Flow Node","Known Flow","316534.102287","691633.715409","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001506","Nodes","1506","21.000000","39.024288","DDS demands","Known Flow","316564.602296","691641.465411","","0.000000","","","","","","-0.600000","","","","-0.536530","-0.600000","","","","","","","","D1 PROFILE","","",""
"60201355600535","Nodes","55600535","21.000000","37.813917","Default Known Flow Node","Known Flow","316568.602297","691571.340392","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600536","Nodes","55600536","21.000000","37.726613","Default Known Flow Node","Known Flow","316577.852299","691574.215393","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001320","Nodes","1320","21.000000","40.439513","DDS demands","Known Flow","316571.977298","691774.965448","","0.000000","","","","","","-8.209999","","","","-7.341529","-8.209999","","","","","","","","D1 PROFILE","","",""
"60201355600095","Nodes","55600095","21.000000","37.682969","Default Known Flow Node","Known Flow","316601.852306","691577.840394","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600064","Nodes","55600064","21.000000","40.952559","Default Known Flow Node","Known Flow","316615.477310","691781.340450","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600554","Nodes","55600554","21.000000","48.045232","Default Known Flow Node","Known Flow","316703.727334","691852.965469","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600571","Nodes","55600571","21.000000","48.279426","Default Known Flow Node","Known Flow","316720.472892","691933.343965","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600167","Nodes","55600167","21.000000","48.387081","Default Known Flow Node","Known Flow","316814.477364","691983.215504","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600575","Nodes","55600575","21.000000","47.824083","DDS demands","Known Flow","316874.352380","691937.715492","","0.000000","","","","","","-10.689999","","","","-9.559189","-10.689999","","","","","","","","D1 PROFILE","","",""
"60201355600235","Nodes","55600235","21.000000","36.917302","Default Known Flow Node","Known Flow","316583.352301","691555.465388","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001511","Nodes","1511","21.000000","36.961012","Default Known Flow Node","Known Flow","316652.102320","691518.465378","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600221","Nodes","55600221","21.000000","26.998935","DDS demands","Known Flow","315647.602046","692368.590609","","0.000000","","","","","","-3.020000","","","","-2.700538","-3.020000","","","","","","","","D1 PROFILE","","",""
"60201300001178","Nodes","1178","21.000000","27.022376","DDS demands","Known Flow","315667.477052","692338.465601","","0.000000","","","","","","-5.680000","","","","-5.079157","-5.680000","","","","","","","","D1 PROFILE","","",""
"60201355600139","Nodes","55600139","21.000000","30.430038","Default Known Flow Node","Known Flow","315972.727135","692232.340572","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600425","Nodes","55600425","21.000000","30.252919","Default Known Flow Node","Known Flow","315982.227137","692204.090565","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600237","Nodes","55600237","21.000000","27.367753","DDS demands","Known Flow","315975.602135","692298.840590","","0.000000","","","","","","-5.650000","","","","-5.052331","-5.650000","","","","","","","","D1 PROFILE","","",""
"60201355600428","Nodes","55600428","21.000000","27.882418","Default Known Flow Node","Known Flow","315985.352138","692302.465591","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600429","Nodes","55600429","21.000000","29.184079","Default Known Flow Node","Known Flow","315980.977137","692325.465598","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600432","Nodes","55600432","21.000000","27.209254","Default Known Flow Node","Known Flow","315684.227056","692347.590604","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600128","Nodes","55600128","21.000000","26.933091","Default Known Flow Node","Known Flow","315674.977054","692323.340597","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600233","Nodes","55600233","21.000000","26.224289","DDS demands","Known Flow","315660.602050","692337.715601","","0.000000","","","","","","-9.239999","","","","-8.262573","-9.239999","","","","","","","","D1 PROFILE","","",""
"60201300001177","Nodes","1177","21.000000","28.074092","DDS demands","Known Flow","315714.102064","692364.090608","","0.000000","","","","","","-3.609999","","","","-3.228126","-3.609999","","","","","","","","D1 PROFILE","","",""
"60201355600441","Nodes","55600441","21.000000","28.227963","DDS demands","Known Flow","315697.227060","692385.465614","","0.000000","","","","","","-3.559999","","","","-3.183415","-3.559999","","","","","","","","D1 PROFILE","","",""
"60201355600438","Nodes","55600438","21.000000","28.090152","Default Known Flow Node","Known Flow","315716.102065","692365.090608","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001176","Nodes","1176","21.000000","28.666083","DDS demands","Known Flow","315758.639847","692374.092102","","0.000000","","","","","","-6.530000","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","",""
"60201355600442","Nodes","55600442","21.000000","29.028323","Default Known Flow Node","Known Flow","315755.227076","692391.465616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201355600435","Nodes","55600435","21.000000","28.607020","Default Known Flow Node","Known Flow","315784.352083","692362.215608","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001175","Nodes","1175","21.000000","29.779002","DDS demands","Known Flow","315798.852087","692415.965622","","0.000000","","","","","","-1.630000","","","","-1.457575","-1.630000","","","","","","","","D1 PROFILE","","",""
"60201355600448","Nodes","55600448","21.000000","29.796931","Default Known Flow Node","Known Flow","315787.852084","692434.090627","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
